User ID,family member,seasons,weekly,monthly,by cycle
30584,3,Summer,2.88,12.10,34.85
98148,4,Winter,2.17,8.88,28.29
28775,8,Winter,4.38,18.98,64.43
40461,6,Summer,5.46,30.49,71.05
36038,4,Winter,2.04,8.31,24.86
17019,9,Winter,4.61,17.24,48.68
62805,4,Summer,3.97,18.96,47.08
30192,7,Winter,4.38,17.30,49.02
13554,7,Autumn,4.59,17.34,50.90
59733,4,Autumn,2.26,9.86,35.28
44778,7,Autumn,4.88,21.84,58.04
48526,8,Spring,7.01,27.64,88.93
72514,4,Summer,4.19,17.29,45.83
55468,2,Summer,1.75,7.01,22.06
22738,6,Summer,6.64,27.90,83.68
61071,5,Summer,4.19,18.27,68.96
95331,4,Autumn,3.12,13.36,37.64
60513,2,Summer,1.61,8.26,24.48
36917,7,Autumn,5.16,20.36,72.86
99061,5,Winter,2.85,13.03,32.39
63605,9,Spring,7.35,35.14,90.16
84237,6,Winter,3.07,12.13,34.88
57099,5,Winter,2.95,11.62,38.23
59510,3,Summer,2.89,11.39,34.41
87266,9,Autumn,5.54,21.80,70.15
91027,6,Summer,6.81,27.65,75.65
16874,6,Spring,4.91,20.52,71.45
70888,4,Winter,1.69,7.04,23.79
62352,6,Autumn,3.79,18.58,51.74
84777,3,Spring,2.56,9.89,29.85
32172,3,Winter,1.52,6.18,15.99
35525,7,Summer,7.46,27.24,93.24
80598,8,Summer,7.64,35.17,103.24
58085,9,Spring,8.09,36.09,108.57
24937,5,Summer,5.22,21.42,64.31
76565,7,Autumn,3.88,16.66,57.70
50519,9,Spring,7.16,27.51,93.96
77052,8,Summer,7.17,36.92,98.65
32100,7,Winter,3.83,14.75,57.68
95918,2,Autumn,1.45,6.91,18.20
45304,4,Spring,3.56,13.30,35.23
28037,5,Summer,5.60,19.75,67.76
70560,9,Winter,5.58,22.24,62.12
45388,5,Winter,2.90,10.74,38.26
83135,3,Spring,2.54,10.45,29.25
46806,7,Spring,6.98,25.80,78.23
43282,2,Autumn,1.31,6.57,17.11
49439,8,Autumn,5.38,26.46,69.33
50400,7,Winter,3.22,14.56,41.72
53179,9,Summer,9.39,38.84,138.74
90014,4,Summer,4.30,18.82,48.54
88436,2,Summer,1.93,8.59,25.99
71716,7,Summer,7.34,28.07,85.49
25205,4,Summer,3.87,17.67,42.48
72494,6,Summer,6.13,24.71,72.70
23372,6,Summer,6.36,25.90,74.37
20782,5,Autumn,3.02,12.10,43.82
65543,6,Summer,5.47,21.36,68.35
37362,5,Winter,2.32,8.93,30.10
50578,6,Winter,3.78,13.09,44.34
14539,4,Spring,3.56,14.25,39.73
25786,2,Winter,1.00,4.15,13.04
60819,8,Winter,3.66,16.59,53.70
23065,6,Summer,6.29,27.93,78.65
93116,7,Autumn,4.79,19.33,57.51
75557,7,Spring,5.42,24.80,88.64
12343,8,Winter,3.90,18.61,50.44
60195,8,Autumn,5.54,24.01,68.03
87323,8,Summer,8.57,37.93,118.83
21174,9,Winter,4.19,16.14,53.51
44277,2,Winter,0.97,3.53,11.69
53547,2,Summer,2.04,7.22,24.35
80719,3,Autumn,2.12,7.31,21.00
47458,8,Winter,4.45,20.29,52.74
33618,8,Summer,8.65,35.24,88.79
57745,4,Winter,2.52,10.19,24.72
33584,9,Autumn,6.49,24.69,91.92
90601,4,Winter,2.10,7.60,27.39
54248,4,Autumn,3.15,12.76,38.68
19725,7,Autumn,5.05,19.49,50.89
32161,9,Summer,9.65,37.09,139.16
18344,6,Autumn,4.30,20.10,56.75
93380,7,Winter,3.53,16.41,37.36
90490,5,Spring,3.77,14.91,49.64
60482,6,Summer,5.69,27.63,65.46
94165,7,Spring,5.96,28.35,78.60
92945,7,Autumn,3.93,17.17,58.31
74331,3,Autumn,1.82,7.74,20.85
76439,9,Summer,10.00,45.41,131.66
87435,4,Spring,3.53,17.01,39.98
62020,7,Summer,6.47,34.32,87.64
77249,9,Spring,7.34,38.53,95.58
51302,5,Spring,4.77,16.81,49.70
55589,9,Winter,4.38,17.39,63.60
42645,7,Summer,6.40,24.92,87.18
23144,3,Spring,2.39,11.62,37.68
32863,5,Winter,2.65,8.79,31.27
27329,9,Spring,8.14,31.41,111.84
29311,3,Winter,1.81,6.51,23.07
67680,7,Autumn,5.43,24.16,66.67
23439,3,Spring,2.05,10.10,29.77
19261,7,Spring,5.53,27.41,81.35
53344,3,Spring,2.17,9.41,28.47
84038,7,Autumn,5.49,23.93,55.81
91729,5,Spring,4.42,17.10,46.87
33501,8,Spring,5.68,31.20,71.04
30335,2,Spring,1.88,7.69,20.63
89014,4,Spring,3.65,14.14,49.18
15656,7,Autumn,4.56,20.43,61.78
79173,7,Winter,3.98,18.01,47.53
83893,4,Winter,1.72,7.94,22.32
17536,9,Winter,5.49,19.78,73.31
48866,9,Winter,3.78,19.64,52.30
22261,9,Winter,5.52,24.26,59.00
25974,7,Winter,4.04,15.56,46.91
87693,8,Winter,3.78,15.96,49.51
14932,4,Summer,4.18,17.42,58.58
47842,2,Spring,1.92,6.50,19.90
68291,7,Summer,6.11,25.90,97.23
67497,5,Summer,4.28,23.23,57.69
66202,6,Spring,4.18,21.51,70.37
44474,9,Summer,9.86,40.07,109.76
47941,6,Winter,2.70,12.47,38.20
17057,3,Spring,2.54,8.97,28.42
96129,4,Winter,2.10,9.79,27.50
14324,4,Summer,3.95,17.22,54.66
62482,5,Winter,3.02,12.71,37.85
37150,2,Autumn,1.51,6.40,18.05
90915,6,Spring,5.22,21.05,56.90
52895,8,Spring,5.75,23.86,80.71
60236,3,Winter,1.29,5.50,16.36
38884,6,Summer,6.41,24.93,65.45
49028,8,Summer,7.30,36.06,94.29
87516,2,Autumn,1.48,5.68,19.24
75405,3,Spring,2.54,11.59,32.32
23149,5,Spring,4.94,17.22,56.95
61561,6,Summer,5.72,27.31,63.34
27071,3,Autumn,1.68,7.98,21.91
83617,6,Autumn,4.45,19.19,60.13
37179,5,Autumn,3.48,13.11,41.42
36359,2,Autumn,1.43,6.05,17.47
49576,7,Autumn,3.98,19.56,55.55
36258,4,Autumn,3.21,10.74,41.48
21624,4,Winter,2.08,10.78,28.11
99760,4,Summer,3.74,14.96,55.40
75012,8,Autumn,5.43,21.08,71.51
61818,7,Winter,3.61,14.18,43.83
79572,4,Winter,1.72,6.98,21.55
55070,3,Winter,1.26,5.45,15.90
19329,6,Autumn,4.34,14.16,42.77
63972,6,Spring,5.95,23.34,58.70
43182,8,Autumn,5.84,22.56,58.29
88498,3,Summer,2.89,11.75,45.02
92496,2,Autumn,1.30,6.28,19.37
92619,6,Spring,4.66,23.41,55.78
42166,4,Autumn,2.60,10.84,29.64
86668,7,Autumn,4.46,18.55,61.67
55038,6,Summer,5.16,26.38,69.66
94549,7,Winter,3.71,16.21,49.49
63580,5,Summer,5.78,24.47,71.14
41012,7,Summer,7.63,28.67,96.96
83403,4,Autumn,3.16,12.12,35.78
65590,6,Winter,3.75,15.59,48.37
72745,2,Autumn,1.19,6.02,14.32
42332,3,Summer,2.77,11.78,35.43
95153,5,Summer,5.17,22.05,71.42
82992,6,Winter,3.12,12.16,31.76
57463,4,Spring,3.08,16.38,38.82
66184,8,Winter,4.68,17.11,50.37
49115,3,Autumn,2.26,8.62,30.46
42200,8,Winter,3.66,17.76,53.58
40528,7,Winter,3.81,17.48,49.53
94053,7,Winter,3.58,15.59,39.60
35798,8,Winter,3.99,19.94,52.09
71428,4,Winter,1.79,8.18,21.73
88508,3,Spring,2.35,11.89,36.64
61089,4,Autumn,2.26,12.27,29.37
56876,5,Winter,2.05,10.07,34.27
21416,4,Summer,3.88,19.18,47.87
17426,5,Autumn,4.09,13.63,49.01
95421,2,Autumn,1.27,5.36,17.74
93510,3,Summer,2.47,11.05,39.57
72778,5,Summer,4.64,21.37,72.49
16860,8,Winter,3.73,15.85,44.25
41855,3,Spring,2.27,9.96,30.12
49385,7,Winter,3.53,12.49,37.78
39044,3,Summer,2.53,13.07,34.48
23922,6,Winter,3.05,12.63,39.30
38059,4,Spring,3.40,15.81,45.04
62277,4,Winter,1.65,8.39,27.77
14497,7,Spring,6.33,25.53,67.41
28193,5,Winter,2.17,10.58,27.85
61325,4,Summer,3.94,13.98,43.35
22492,6,Summer,5.75,23.03,73.15
49289,5,Summer,5.03,20.91,71.07
27824,9,Summer,9.80,39.51,122.22
15964,3,Spring,2.37,10.45,34.68
80123,3,Spring,2.17,11.13,28.16
40887,4,Spring,3.97,16.38,39.86
83025,3,Autumn,2.07,7.86,24.96
85663,7,Winter,3.28,13.13,46.60
28618,3,Spring,2.42,10.95,32.68
16704,6,Winter,3.71,12.35,41.21
19772,7,Autumn,5.45,19.33,56.20
59737,7,Autumn,4.49,23.68,65.19
90213,5,Autumn,3.23,13.09,38.63
90965,2,Spring,1.76,7.28,23.06
10989,3,Winter,1.42,7.10,18.24
39843,3,Summer,2.48,12.77,40.38
65330,4,Winter,1.88,7.53,22.54
68191,7,Autumn,4.27,20.01,57.45
98161,3,Spring,2.27,10.59,31.20
57104,5,Winter,3.01,10.74,30.92
45411,7,Spring,6.07,24.89,63.11
78969,9,Summer,9.49,41.05,112.97
89959,2,Winter,1.19,4.04,13.55
41823,9,Summer,10.22,36.78,116.12
46434,3,Autumn,2.29,8.92,27.53
59476,6,Autumn,4.13,16.51,52.17
61347,2,Autumn,1.47,5.65,15.73
25707,3,Autumn,2.35,8.85,30.39
82242,4,Summer,3.54,19.86,56.12
27241,9,Winter,3.97,18.28,55.30
93903,4,Spring,3.37,14.77,41.95
10013,9,Spring,6.41,31.01,97.77
75308,5,Autumn,2.90,14.37,40.35
16444,5,Spring,4.74,20.80,61.32
45315,5,Summer,4.86,22.27,64.62
17876,5,Autumn,2.83,12.49,42.90
17820,5,Autumn,3.41,12.79,40.85
66063,7,Spring,6.13,24.08,78.29
95321,5,Autumn,3.20,17.06,49.58
33040,7,Winter,3.68,15.60,42.83
96156,3,Winter,1.67,6.44,23.39
51142,9,Winter,5.19,21.98,70.54
49499,5,Autumn,3.68,15.07,46.75
29279,8,Winter,4.24,18.02,43.16
22436,9,Spring,7.30,33.89,95.64
85063,6,Summer,5.38,28.57,73.26
63613,5,Summer,4.47,21.65,54.49
23928,2,Autumn,1.21,5.96,20.50
56741,9,Autumn,5.10,25.86,79.58
54192,6,Summer,5.67,28.73,87.38
67269,4,Summer,4.14,16.28,47.49
97089,5,Summer,5.48,24.21,61.02
41801,7,Winter,3.62,15.82,50.92
91141,9,Autumn,7.21,31.51,83.98
80706,7,Spring,6.42,28.23,75.51
17378,2,Autumn,1.61,6.67,17.19
99295,3,Winter,1.56,5.52,15.87
72465,8,Winter,3.87,17.59,55.13
59368,5,Spring,3.77,20.60,58.23
92677,5,Spring,4.52,19.40,54.44
13766,6,Winter,3.78,16.30,37.87
69808,8,Winter,4.61,18.40,63.90
53907,6,Autumn,4.79,18.58,61.69
75037,6,Summer,5.80,22.98,82.91
24954,2,Spring,1.42,6.37,18.61
46768,5,Spring,3.65,14.70,43.79
85742,9,Spring,7.46,35.99,117.89
35792,5,Summer,4.17,23.21,57.23
77535,2,Winter,1.06,4.50,12.43
43153,9,Summer,7.74,39.91,99.17
49181,6,Winter,3.54,13.66,40.23
94481,4,Autumn,2.72,9.92,33.02
66112,5,Summer,4.62,22.46,60.67
82548,9,Summer,8.07,40.19,122.59
86814,6,Winter,3.53,12.85,37.06
99304,3,Autumn,2.37,8.13,25.50
43518,8,Spring,6.48,26.61,95.78
37318,3,Summer,3.09,11.30,40.82
69705,7,Summer,7.39,25.08,94.87
41692,9,Autumn,6.63,25.97,70.88
90805,8,Spring,6.15,26.18,82.98
74584,4,Spring,3.59,16.31,38.36
80785,7,Summer,7.05,32.13,83.83
66150,4,Autumn,2.46,12.33,40.02
17637,2,Summer,1.88,8.61,24.32
54262,3,Summer,2.78,11.93,34.76
73303,4,Winter,1.68,7.95,26.83
85304,7,Summer,6.36,31.20,83.97
20047,6,Winter,3.73,13.13,42.96
23672,9,Winter,4.73,23.66,56.37
13166,5,Winter,2.47,11.34,26.42
81985,7,Autumn,4.90,18.36,54.69
36299,8,Summer,7.48,37.63,100.18
65550,5,Autumn,3.44,12.09,43.71
66284,7,Spring,5.46,25.45,64.63
82866,5,Autumn,2.97,14.76,40.77
36922,6,Spring,5.27,25.80,65.59
55838,8,Summer,7.88,31.21,114.99
95634,8,Summer,8.30,37.54,104.16
61222,9,Winter,3.76,20.94,53.28
95470,2,Autumn,1.55,5.73,18.90
86739,9,Winter,4.04,18.26,63.97
45462,4,Autumn,2.61,12.42,35.67
13256,5,Spring,3.97,15.11,52.23
71077,5,Winter,2.31,8.83,30.84
78883,8,Winter,4.25,15.18,48.40
96946,6,Spring,5.31,20.23,70.20
89471,3,Autumn,2.21,9.56,24.70
55049,4,Winter,1.80,7.86,22.47
25603,8,Winter,4.01,15.46,45.62
20672,7,Winter,4.30,17.84,57.24
63240,6,Autumn,4.76,20.53,53.93
24140,6,Winter,3.28,15.06,43.97
28463,8,Winter,3.90,18.75,55.92
58102,7,Autumn,5.14,18.77,66.27
12194,3,Winter,1.33,6.59,17.65
20981,9,Summer,8.82,33.84,119.79
67796,4,Summer,4.08,19.69,54.06
96451,3,Autumn,1.91,9.32,24.71
86851,7,Spring,6.54,27.25,70.25
47914,2,Winter,0.91,4.56,11.29
23879,5,Winter,2.17,11.45,30.77
76586,6,Autumn,4.25,19.60,49.57
55218,9,Summer,7.64,42.82,125.07
83023,4,Winter,2.15,7.14,27.78
24640,4,Autumn,2.69,12.96,37.48
68811,8,Spring,5.82,26.89,84.29
83008,4,Winter,2.17,10.52,31.85
65882,5,Spring,4.58,19.33,58.23
93360,6,Summer,5.71,29.88,83.28
24210,2,Spring,1.59,6.92,20.93
67874,6,Spring,5.52,22.64,71.43
53263,6,Winter,2.80,13.37,34.08
12632,2,Winter,1.00,5.16,12.40
79997,9,Spring,6.80,34.05,105.25
59537,6,Summer,5.66,27.98,69.63
29576,7,Winter,3.48,12.84,39.57
84957,6,Summer,5.58,25.41,66.17
55312,4,Autumn,2.53,10.87,35.08
55025,6,Winter,2.87,12.02,41.15
61435,8,Autumn,5.86,19.77,74.95
48359,3,Autumn,1.99,9.16,23.41
76324,7,Winter,3.61,13.14,46.89
47593,6,Spring,5.14,22.37,69.72
93663,8,Winter,3.95,18.28,54.80
44746,9,Summer,8.31,43.73,139.32
46588,2,Autumn,1.24,4.96,18.13
15739,7,Winter,3.52,14.19,38.61
75677,6,Winter,3.20,13.58,36.31
72892,8,Autumn,5.87,26.02,71.62
50818,8,Summer,6.64,36.64,87.10
18091,5,Winter,2.50,9.74,29.83
62172,6,Winter,3.26,15.14,48.16
59248,3,Autumn,2.08,7.90,21.10
78351,8,Winter,5.05,21.84,65.98
51900,3,Spring,2.50,9.09,28.01
92656,4,Summer,3.36,13.99,51.43
50946,2,Winter,1.08,5.32,14.90
37303,3,Summer,3.07,11.57,43.35
42462,8,Summer,7.81,33.52,108.49
77895,3,Spring,2.19,11.51,27.22
20046,4,Autumn,3.03,10.95,35.26
76707,4,Autumn,2.87,12.13,30.23
82979,4,Summer,3.46,15.51,48.27
10030,9,Spring,7.18,30.58,101.29
89380,5,Spring,4.89,19.76,56.74
54764,8,Winter,4.83,20.73,62.32
13334,3,Spring,2.52,11.10,26.82
61058,4,Summer,4.00,16.95,46.25
84187,4,Summer,3.82,16.02,47.61
42759,8,Summer,7.22,40.63,92.92
78804,9,Winter,4.30,16.17,63.20
98692,9,Winter,5.25,19.47,70.22
76813,5,Summer,4.54,18.68,70.10
61853,8,Autumn,5.24,19.13,67.47
85387,8,Spring,6.36,26.36,90.98
31915,3,Spring,2.39,11.18,30.59
89072,6,Spring,4.87,22.69,66.13
90311,3,Summer,3.09,10.72,38.33
77006,5,Summer,5.61,23.57,68.10
94429,9,Autumn,7.26,25.41,89.11
47546,6,Winter,2.50,11.45,37.11
35986,8,Autumn,5.16,20.42,60.28
72187,7,Winter,4.10,16.64,52.03
60672,4,Autumn,2.86,10.25,29.66
47449,6,Autumn,3.74,17.61,50.34
85188,8,Spring,7.23,30.96,79.52
74135,4,Spring,3.04,11.75,37.65
42526,5,Summer,5.77,21.25,61.76
76464,6,Spring,4.39,23.34,69.43
80103,8,Summer,6.65,37.92,106.89
15350,4,Spring,3.29,14.84,43.62
81276,4,Autumn,2.74,11.01,30.09
31976,5,Summer,5.74,22.15,68.59
36493,6,Autumn,4.23,15.73,55.99
72979,9,Autumn,7.32,28.07,80.40
77238,5,Summer,4.31,17.98,52.74
58309,9,Autumn,6.05,26.68,66.83
63506,7,Summer,6.69,27.55,81.96
49148,7,Winter,4.21,16.83,47.58
30829,2,Autumn,1.19,4.69,16.86
18008,5,Winter,2.49,10.87,32.86
75599,4,Summer,3.95,18.05,45.94
27276,7,Autumn,4.80,21.55,55.03
32336,9,Spring,6.75,32.95,83.38
44431,7,Summer,6.91,34.67,104.61
59055,5,Summer,5.38,23.35,66.99
30726,6,Winter,2.53,12.85,40.89
72208,6,Summer,6.16,27.87,70.50
55641,6,Spring,5.49,22.61,69.41
28116,6,Winter,2.48,10.66,31.77
33120,7,Autumn,5.56,21.75,68.34
47080,4,Autumn,2.24,11.96,33.51
37110,7,Summer,7.25,31.76,96.12
69323,6,Winter,3.48,14.19,49.23
91556,6,Summer,6.94,26.72,89.85
58060,2,Autumn,1.59,6.11,15.72
92474,3,Summer,3.32,12.20,38.19
14171,6,Autumn,3.60,17.66,49.87
31083,6,Summer,5.39,25.10,74.23
23113,8,Summer,7.87,36.22,87.48
25920,6,Spring,4.35,19.60,54.38
67049,8,Winter,5.09,20.12,57.74
64081,2,Summer,2.07,8.22,27.15
89045,6,Spring,5.46,25.53,65.15
89912,9,Summer,8.25,45.41,116.91
44476,6,Summer,6.00,24.84,71.63
37921,3,Summer,2.74,13.06,36.49
17779,8,Spring,7.57,30.56,99.45
28357,2,Spring,1.66,7.47,20.99
62348,2,Autumn,1.26,5.08,14.80
92854,9,Autumn,7.45,27.21,87.81
60805,2,Summer,1.97,8.53,23.64
38099,3,Autumn,2.31,10.06,25.46
45759,3,Summer,2.55,12.16,41.04
88065,7,Spring,6.78,29.77,81.42
57366,6,Winter,2.61,11.99,42.26
66226,6,Summer,6.27,29.24,81.59
65861,3,Winter,1.52,5.87,18.92
36628,2,Summer,2.12,7.01,26.15
85599,4,Spring,3.27,13.79,39.42
44095,6,Summer,6.04,24.13,75.97
54394,9,Winter,4.36,18.95,61.61
84280,8,Winter,4.64,17.45,61.78
77071,6,Winter,3.25,12.60,41.93
19139,5,Spring,3.72,17.90,46.02
63955,9,Winter,5.41,20.70,72.52
21395,3,Summer,3.05,13.27,35.64
42874,2,Summer,1.96,7.62,24.75
55106,7,Spring,6.27,23.31,80.76
64763,6,Winter,2.57,11.78,36.91
51410,6,Summer,6.07,23.77,78.40
63134,4,Spring,3.01,14.19,44.05
76432,4,Spring,2.86,14.98,37.98
70025,6,Autumn,4.51,18.45,62.45
80654,8,Autumn,5.80,24.42,70.54
43229,7,Autumn,5.48,20.89,71.30
55567,6,Autumn,3.73,18.43,52.80
34888,3,Summer,3.15,12.97,40.26
61749,9,Summer,8.86,35.10,128.15
17608,4,Spring,2.96,14.78,42.79
66724,9,Summer,8.68,36.00,137.84
85223,9,Autumn,6.10,28.50,85.40
57612,6,Spring,4.56,21.43,64.00
85117,3,Spring,2.23,11.37,30.24
40115,5,Summer,4.92,19.53,75.48
44887,5,Summer,4.24,23.37,62.83
12863,9,Autumn,6.16,24.23,79.09
85202,3,Summer,2.67,12.88,41.94
58289,2,Spring,1.39,5.92,20.17
64290,2,Spring,1.72,6.07,21.42
24740,8,Spring,7.72,34.54,89.60
62379,9,Summer,9.72,44.11,136.83
12567,9,Winter,5.62,23.60,60.26
70197,7,Summer,7.43,26.41,76.29
97886,6,Autumn,3.69,18.70,45.09
95271,2,Autumn,1.36,6.28,20.23
57148,6,Autumn,4.64,17.56,57.32
86339,8,Autumn,5.83,26.24,72.16
89879,7,Summer,7.72,27.31,83.96
57711,2,Autumn,1.19,5.12,14.58
77848,7,Autumn,4.10,17.94,55.69
27734,5,Winter,2.92,10.22,34.62
44303,3,Autumn,2.15,9.17,26.92
69212,2,Summer,2.22,9.37,26.00
58272,5,Autumn,3.33,13.42,35.48
84545,2,Spring,1.94,8.44,22.51
66740,8,Summer,7.71,30.48,107.03
11579,9,Winter,5.24,22.93,72.49
79137,3,Autumn,2.02,8.36,24.02
72000,7,Summer,7.40,24.95,76.19
39183,8,Winter,3.87,16.38,54.60
45662,9,Summer,8.11,34.64,117.33
79248,5,Summer,4.67,23.31,70.75
82294,8,Summer,7.38,34.50,91.45
61560,5,Summer,5.11,23.89,65.61
43814,8,Summer,8.59,38.21,121.07
58427,8,Summer,9.58,35.09,106.52
65723,6,Summer,6.10,24.02,80.50
15049,7,Spring,5.66,25.45,89.76
50613,9,Spring,8.28,29.51,102.60
44258,7,Summer,6.17,31.35,77.34
11581,9,Winter,4.79,23.01,56.59
82520,9,Summer,9.95,38.34,133.38
97782,6,Winter,2.93,14.16,42.22
32278,2,Winter,1.07,3.95,13.59
95414,9,Winter,4.97,21.28,49.05
50947,2,Autumn,1.43,5.50,17.90
31359,6,Winter,3.56,12.54,48.52
90154,9,Summer,8.17,40.38,125.51
15197,5,Autumn,4.03,16.50,41.69
65648,9,Spring,7.97,33.80,80.82
72993,9,Spring,6.25,30.88,84.88
29440,7,Summer,7.10,28.09,87.52
20186,6,Summer,5.19,25.15,74.88
83767,6,Autumn,4.50,18.67,63.13
85499,8,Autumn,4.45,23.74,67.73
11682,3,Winter,1.52,6.36,18.10
75733,3,Autumn,2.10,8.16,27.91
33764,6,Winter,3.01,13.42,32.88
40695,8,Spring,6.60,23.88,73.21
14387,3,Spring,2.85,9.84,31.56
92290,7,Winter,3.51,18.75,45.78
73054,6,Autumn,4.32,17.23,52.13
16677,8,Autumn,4.66,20.45,66.09
66987,4,Winter,1.97,8.23,21.03
64236,5,Autumn,3.95,14.51,43.93
32159,9,Summer,10.63,37.61,135.18
51916,2,Spring,1.56,7.47,22.07
36847,5,Spring,4.88,18.78,54.14
81669,8,Spring,6.35,24.13,73.26
61982,6,Winter,3.16,15.25,49.24
59265,7,Autumn,4.58,21.83,59.82
14481,6,Spring,4.65,17.65,68.76
73617,6,Autumn,3.80,19.59,60.49
19894,7,Winter,3.20,14.32,38.55
52289,4,Summer,3.64,18.16,54.45
41667,7,Summer,6.98,29.11,91.09
48300,4,Winter,2.31,9.65,31.64
50695,8,Summer,7.61,34.37,98.14
75643,6,Autumn,4.58,18.03,49.87
10658,6,Autumn,4.20,18.47,54.64
28912,7,Autumn,4.67,18.50,64.35
10655,2,Winter,1.20,4.57,14.78
85245,5,Spring,3.60,16.09,48.42
52887,2,Winter,0.95,3.65,11.14
63684,5,Summer,4.53,23.15,66.62
22435,8,Spring,5.86,26.09,84.01
83991,5,Spring,3.50,17.31,49.66
63218,8,Spring,6.33,31.45,81.19
64853,5,Winter,2.36,11.41,27.59
96732,5,Spring,4.16,15.05,45.72
94062,8,Autumn,5.89,24.62,63.19
77455,5,Autumn,3.13,16.68,41.85
40582,7,Autumn,5.34,20.68,60.95
33218,6,Summer,6.26,23.50,85.13
81290,6,Summer,5.74,25.29,79.38
48575,6,Spring,5.67,21.48,64.92
36835,7,Summer,7.32,34.54,94.49
46715,2,Autumn,1.50,5.49,19.09
75936,8,Winter,3.34,15.43,48.30
95420,5,Autumn,3.41,14.16,43.76
12634,4,Autumn,2.78,11.29,28.49
80986,5,Summer,5.15,22.52,61.74
46908,9,Autumn,7.24,32.03,72.88
11360,2,Summer,1.86,7.92,28.33
84758,4,Spring,3.50,13.45,45.92
12896,8,Autumn,4.45,20.44,67.46
24998,5,Spring,4.30,16.07,49.66
65212,5,Autumn,3.36,12.39,39.94
35169,2,Autumn,1.40,6.17,19.85
97948,6,Winter,2.67,13.23,33.27
48165,2,Winter,0.98,4.12,12.92
71868,2,Summer,1.82,9.21,25.53
42464,8,Winter,3.97,19.21,65.16
19952,4,Winter,2.10,9.18,23.71
59160,2,Autumn,1.36,6.56,17.82
48518,8,Summer,9.07,39.23,112.22
50766,8,Summer,7.28,32.30,118.15
18104,2,Winter,0.96,4.92,12.87
67211,4,Winter,2.27,9.16,28.27
91468,4,Autumn,2.81,12.76,34.89
12231,6,Winter,3.18,11.30,32.17
67984,4,Winter,1.96,10.73,31.09
80670,2,Winter,0.91,4.01,12.50
75541,3,Autumn,2.10,9.23,27.26
52840,4,Spring,3.54,12.69,35.57
27764,6,Summer,5.87,26.46,71.61
68517,6,Autumn,4.57,15.85,54.47
84906,9,Winter,4.89,19.57,62.49
44406,8,Winter,4.90,17.82,62.70
17141,2,Spring,1.59,5.85,20.30
50964,2,Spring,1.36,6.91,21.74
74835,2,Summer,1.69,7.44,27.67
79317,2,Spring,1.68,7.07,21.90
78250,3,Winter,1.50,6.80,20.83
70847,9,Winter,4.96,18.70,51.75
23992,4,Winter,1.69,7.75,23.72
25992,2,Spring,1.80,6.95,21.25
59327,5,Summer,5.42,24.74,59.56
10078,3,Winter,1.63,6.30,23.15
88898,4,Summer,3.73,18.13,58.19
40920,6,Spring,5.57,22.72,71.48
70794,3,Spring,2.45,11.05,30.60
16138,5,Winter,2.57,12.33,32.92
12444,4,Autumn,3.11,12.89,33.90
86829,2,Autumn,1.46,6.20,20.06
98632,3,Autumn,1.91,7.00,24.10
10558,2,Winter,1.08,4.13,12.77
10981,5,Autumn,3.18,12.33,44.03
23937,9,Autumn,7.01,26.11,92.27
10646,3,Winter,1.68,7.15,19.11
10076,8,Autumn,5.24,23.46,79.85
69507,7,Summer,6.81,31.01,77.90
39327,3,Winter,1.43,7.33,18.64
18775,5,Summer,4.63,22.73,55.27
36580,9,Summer,10.00,38.96,109.20
76390,8,Winter,3.57,16.11,51.68
26728,6,Autumn,4.15,15.92,48.29
34807,7,Spring,5.47,22.88,68.05
86302,9,Summer,10.83,42.27,107.88
78078,9,Spring,7.46,34.83,98.58
78864,2,Winter,1.16,5.07,13.82
57584,9,Summer,10.55,42.36,108.96
77613,2,Winter,0.89,4.40,13.22
11093,8,Winter,4.78,18.50,62.03
24031,6,Summer,7.08,27.66,70.68
45957,4,Summer,4.25,19.87,53.34
43436,5,Winter,2.61,13.11,32.77
44079,5,Spring,4.38,15.42,55.58
31992,6,Summer,5.53,25.68,73.82
64304,8,Spring,6.67,31.42,72.16
21401,2,Autumn,1.26,6.62,18.48
20178,2,Spring,1.83,7.67,21.53
99847,6,Autumn,3.55,18.61,49.39
90179,3,Autumn,1.86,9.30,28.32
88929,3,Autumn,1.71,9.20,24.89
75506,7,Winter,3.52,13.83,39.60
86963,7,Winter,3.67,19.05,45.93
45807,3,Summer,2.57,13.65,36.26
56393,6,Summer,6.06,27.91,74.04
52852,8,Autumn,6.43,21.95,80.47
71892,7,Autumn,5.09,23.14,59.10
77863,6,Autumn,3.55,18.58,55.64
16211,9,Autumn,5.66,27.84,70.58
30489,6,Summer,5.97,27.04,84.44
84619,3,Winter,1.30,6.58,16.90
41915,3,Autumn,2.06,8.02,25.66
77441,8,Winter,5.14,22.06,59.31
18949,6,Spring,4.71,24.61,63.84
88468,7,Spring,5.83,24.70,86.50
13231,9,Summer,8.10,39.75,101.33
32331,2,Autumn,1.40,6.20,18.55
11103,4,Summer,4.47,17.65,48.06
33594,2,Spring,1.35,7.00,21.21
68449,2,Autumn,1.37,5.84,13.98
63497,7,Summer,6.70,32.99,81.49
51276,3,Autumn,1.96,8.78,29.55
29032,3,Autumn,1.90,8.78,25.30
81631,7,Autumn,3.95,19.58,61.00
66046,5,Autumn,3.97,17.42,49.39
82948,8,Autumn,5.29,20.82,59.29
95604,6,Spring,5.07,23.31,76.63
36966,6,Spring,4.27,20.46,63.38
